1.,83.39,197.467
1.,96.203,211.36100000000002
1.,89.729,204.059
1.,86.137,203.872
1.,87.286,203.373
1.,86.885,201.181
1.,83.63,199.393
1.,88.343,201.985
1.,88.768,205.229
1.,94.919,209.223
1.,77.18,195.455
1.,89.959,205.055
1.,82.102,197.148
1.,90.82900000000001,204.326
1.,81.70100000000001,185.195
1.,86.521,204.677
1.,85.029,197.674
1.,90.365,201.139
1.,92.769,206.01500000000001
1.,91.155,205.06
1.,88.798,203.125
1.,91.933,205.805
1.,92.043,215.844
1.,91.897,207.46200000000002
1.,89.35600000000001,201.836
1.,91.629,204.394
1.,85.345,198.567
1.,92.226,204.998
1.,84.324,193.235
1.,90.688,205.262
1.,95.16,179.972
1.,91.125,204.868
1.,91.637,207.433
1.,89.794,202.591
1.,90.312,204.095
1.,88.8,202.207
1.,89.039,205.132
1.,86.405,228.03900000000002
1.,92.215,207.124
1.,89.18900000000001,202.38
1.,88.566,209.231
1.,91.944,204.542
1.,84.893,196.95000000000002
1.,87.911,201.4
1.,88.712,203.18
1.,86.19500000000001,198.558
1.,90.878,205.304
1.,91.021,205.054
1.,89.995,208.88
1.,87.687,199.249
1.,86.142,200.232
1.,93.524,216.943
1.,91.762,208.225
1.,85.625,197.948
1.,90.086,213.404
1.,95.8,210.54
1.,89.517,195.911
1.,89.515,202.346
1.,86.299,198.023
1.,92.94200000000001,234.439
1.,90.526,205.076
1.,90.977,204.31300000000002
1.,94.087,206.181
1.,86.84400000000001,198.687
1.,92.243,206.143
1.,88.95,203.145
1.,93.361,207.276
1.,88.86,203.157
1.,92.261,206.32
1.,92.73,206.50300000000001
1.,83.906,192.869
1.,94.69500000000001,212.465
1.,86.94800000000001,199.216
1.,95.498,208.59900000000002
1.,87.246,201.79
1.,91.036,204.532
1.,84.112,200.074
1.,89.368,203.809
1.,89.59700000000001,201.165
1.,87.659,201.79500000000002
1.,91.936,206.49
1.,92.276,206.165
1.,87.946,192.959
1.,98.17,208.872
1.,91.709,207.315
1.,87.211,200.585
1.,94.893,209.415
1.,87.348,201.21800000000002
1.,91.687,205.463
1.,88.047,200.219
1.,89.678,203.371
1.,87.184,200.471
1.,86.01,202.834
1.,86.214,200.812
1.,85.513,199.43800000000002
1.,95.742,209.016
1.,95.607,213.20000000000002
1.,90.541,205.844
1.,86.97200000000001,206.098
1.,86.16,201.161
1.,95.33,208.232
1.,89.33200000000001,203.945
1.,90.274,205.12
1.,88.007,202.232
1.,93.89,207.84300000000002
1.,89.605,203.866
1.,87.34,201.93
1.,91.393,206.418
1.,89.55,204.356
1.,91.042,204.758
1.,94.411,198.132
1.,91.758,206.293
1.,87.055,197.174
1.,94.616,209.917
1.,95.946,208.284
1.,85.062,199.53900000000002
1.,83.94800000000001,194.221
1.,84.901,200.591
1.,87.89,202.623
1.,91.251,204.937
1.,92.633,206.59
1.,85.77,201.453
1.,82.906,197.769
1.,90.93,201.868
1.,88.72200000000001,204.445
1.,79.565,194.169
1.,89.081,205.20600000000002
1.,92.015,210.48000000000002
1.,85.614,199.451
1.,87.706,202.853
1.,84.185,198.175
1.,91.151,204.365
1.,89.172,203.376
1.,81.977,194.24
1.,89.522,203.30100000000002
1.,92.993,204.869
1.,89.646,203.124
1.,88.993,203.27100000000002
1.,85.777,199.40800000000002
1.,86.354,199.637
1.,89.46600000000001,203.098
1.,93.22200000000001,207.072
1.,85.129,209.029
1.,86.08800000000001,200.59900000000002
1.,82.141,196.399
1.,91.654,206.309
1.,93.345,208.779
1.,84.538,198.525
1.,88.488,200.311
1.,88.827,201.814
1.,91.956,205.292
1.,86.705,200.761
1.,88.059,199.898
1.,93.73,206.68200000000002
1.,92.034,204.043
1.,89.882,204.04
1.,81.921,193.662
1.,99.653,216.199
1.,93.613,207.847
1.,91.027,205.302
1.,88.907,204.669
1.,89.522,205.41
1.,84.22800000000001,197.03300000000002
1.,86.94,200.976
1.,85.953,200.89600000000002
1.,89.506,203.59300000000002
1.,91.84700000000001,206.178
1.,86.46000000000001,200.282
1.,87.997,203.107
1.,90.771,145.863
1.,87.721,201.299
1.,86.632,199.48000000000002
1.,86.462,197.18800000000002
1.,88.578,201.311
1.,84.245,189.201
1.,89.173,183.32
1.,95.245,213.308
1.,92.631,207.623
1.,90.595,198.698
1.,89.577,203.377
1.,82.196,197.419
1.,95.982,208.121
1.,87.374,201.463
1.,95.039,209.449
1.,89.81,203.078
1.,90.671,203.655
1.,87.239,202.18800000000002
1.,94.517,208.615
1.,90.675,203.93200000000002
1.,89.20400000000001,201.841
1.,88.641,202.774
1.,91.92,206.416
1.,90.75,205.815
1.,90.62,207.191
1.,92.863,210.78900000000002
1.,96.171,196.08
1.,89.911,204.481
1.,86.634,199.969
1.,89.144,205.173
1.,87.039,199.33700000000002
1.,90.208,200.982
1.,88.086,202.905
1.,94.137,209.223
1.,96.44500000000001,210.845
1.,85.063,199.603
1.,93.544,183.738
1.,90.495,205.729
1.,92.365,206.323
1.,87.197,201.626
1.,90.453,204.046
1.,86.97500000000001,202.153
1.,91.623,206.153
1.,91.418,204.401
1.,81.824,192.993
1.,88.807,301.367
1.,89.766,203.429
1.,90.926,204.025
1.,85.08500000000001,200.168
1.,91.62,205.828
1.,91.647,208.90800000000002
1.,88.437,201.821
1.,89.60300000000001,203.235
1.,88.386,204.673
1.,88.176,206.643
1.,88.053,203.872
1.,94.513,208.704
1.,88.94,203.86100000000002
1.,95.287,209.528
1.,98.04,217.424
1.,96.638,209.34300000000002
1.,89.497,202.811
1.,98.249,204.326
1.,87.28,202.564
1.,98.254,209.68
1.,87.681,201.731
1.,94.031,205.251
1.,83.673,198.881
1.,92.637,205.389
1.,87.85300000000001,201.15
1.,97.286,211.234
1.,86.455,199.63
1.,89.31700000000001,195.089
1.,91.765,204.862
1.,88.781,202.269
1.,90.497,205.571
1.,92.267,205.409
1.,92.308,208.834
1.,89.2,203.00900000000001
1.,92.35300000000001,206.292
1.,89.245,202.504
1.,83.75,199.844
1.,85.985,199.785
1.,92.768,204.055
1.,91.104,203.992
1.,85.998,199.635
1.,86.995,200.423
1.,90.768,203.77
1.,89.895,202.603
1.,88.119,201.074
1.,90.419,47.066
1.,91.042,204.668
1.,89.191,202.038
1.,92.002,206.41400000000002
1.,87.72,202.104
1.,89.887,202.84300000000002
1.,90.73100000000001,204.239
1.,83.24,198.026
1.,91.884,205.008
1.,86.761,202.538
1.,86.795,195.487
1.,92.618,207.45600000000002
1.,89.474,204.094
1.,81.236,191.876
1.,90.035,205.065
1.,86.852,200.529
1.,84.919,200.154
1.,96.175,211.263
1.,86.485,197.833
1.,91.544,205.465
1.,94.408,207.354
1.,90.144,203.65
1.,80.73,194.6
1.,87.627,202.092
1.,91.405,204.607
1.,94.06,208.189
1.,91.453,205.603
1.,81.287,194.84300000000002
1.,88.197,205.692
1.,88.433,202.274
1.,91.002,204.942
1.,91.433,204.755
1.,90.828,204.372
1.,85.241,199.052
1.,95.033,205.09
1.,94.298,207.87800000000001
1.,93.824,208.06900000000002
1.,86.495,199.674
1.,86.902,198.935
1.,83.488,196.24
1.,88.108,203.01500000000001
1.,88.006,200.583
1.,87.544,202.679
1.,90.372,204.34300000000002
1.,90.806,210.561
1.,89.10000000000001,203.016
1.,88.958,201.96800000000002
1.,91.863,205.232
1.,88.43,204.492
1.,83.068,197.132
1.,86.694,201.939
1.,89.51,203.898
1.,91.132,203.919
1.,92.933,207.954
1.,87.333,200.226
1.,92.596,205.347
1.,87.065,202.803
1.,87.025,202.073
1.,87.752,200.70600000000002
1.,90.18900000000001,204.334
1.,86.886,200.823
1.,89.051,205.242
1.,92.302,205.623
1.,96.044,210.092
1.,85.99,198.577
1.,83.376,199.119
1.,88.565,332.337
1.,92.929,204.891
1.,87.914,203.023
1.,85.087,199.821
1.,87.932,202.772
1.,93.,207.288
1.,89.727,202.6
1.,96.069,208.88400000000001
1.,90.828,203.981
1.,91.251,210.293
1.,83.176,196.458
1.,95.967,209.514
1.,90.20700000000001,205.429
1.,82.84400000000001,196.359
1.,93.751,207.275
1.,90.159,197.261
1.,90.904,203.958
1.,88.839,200.114
1.,93.027,207.096
1.,93.07300000000001,208.327
1.,94.795,209.839
1.,86.286,198.872
