9.036343049509624,21.138932224487803
10.26066523774203,20.87533904483923
10.610214636066903,17.985391618241444
9.192376582328933,20.417323039254605
11.428938936275749,19.947689818826014
7.756842787923624,20.912326611357614
9.90297132382985,20.038387762242248
8.077923064609097,18.072394380170998
8.060512960628316,16.67226519708422
9.227675091205437,17.564145242194137
11.297225324413287,19.724071995878184
8.948559921354594,17.15892985041378
7.428269156828813,18.375851249345764
7.934789766318508,17.546366351952212
10.326744301617367,16.86575645246648
9.123791545694264,17.558121110657446
9.9819166884923,16.900552796474454
9.128347277452974,16.521705421039282
8.309303898662337,15.640245471669738
7.086464570527726,15.181975296038662
7.99390134747931,16.624451940255387
8.234918567362008,14.77985546678839
9.124343767511586,13.330096487770552
6.997740603677194,14.374436954987006
8.890195796001391,13.150314150450992
6.393912907912797,12.750507525099016
6.663576200829814,12.858940132717207
7.675748298338097,13.100169483187832
7.492576167879353,13.579170224238698
6.3290263634735435,12.134618009746502
7.797776114355401,13.878226636638303
8.24292360046717,10.46097121136379
6.330345643791549,11.789137097706107
7.182620841724448,11.044188192195554
7.5167345487415975,9.938019215879448
8.459686780057417,8.483340574690544
7.854451922010515,10.369160533597622
6.902120250771535,10.749914630322028
7.833120198474709,9.125020912660105
9.86080575602818,7.5564739128221445
7.003572745423409,7.2230595744326775
7.798400268998022,9.059253900449916
9.473742895974247,9.121059431897093
8.59086109091708,8.461843066999917
7.31010218646411,9.683283518973084
8.710288897913152,8.12787842784092
6.85430514491297,8.515585812508577
8.673935142430496,8.591312619359675
7.43811660012845,6.879373254676912
7.2656558752754465,8.446037688998153
5.904951079732192,8.856683085243645
6.617237222113289,7.429879989321014
7.425131719767343,8.777246806312085
8.922568852712919,8.138422694238038
7.311458907313318,4.830135745748152
7.604193077969924,6.424092835798265
7.875940454257457,6.766027950932298
6.990094795449313,7.1096308096861955
7.542472853315009,6.409855894466713
6.985582651704938,8.030228094104272
7.768703326961936,6.729933371322899
8.032943143873965,6.923613002628129
6.91832787169598,6.346608583258229
7.949568232296516,5.270707464293778
8.094809461324347,7.993937318175735
8.843775037239856,6.31081613498109
7.134904656752535,5.189006193068161
8.521926821242632,4.766190222954774
7.627019756257405,4.751467526302035
6.856704478214372,4.719537316756096
6.5106917295873,5.254525934134691
8.972442292838359,3.972442919723063
7.831634876655962,2.4678804640616563
7.0513072721305825,3.3296377011123734
8.697461124486182,3.1378850163120497
7.13268661729289,1.9433881126140673
7.134935432344572,1.2935185159375062
7.760510773899658,3.6233582908700352
5.881208023067558,2.5667392088760157
5.834438742469565,2.248182962776659
7.139273052484605,1.4071678509317966
8.326763511793395,1.532697223793857
9.430528931107608,3.5561273304138803
6.161040674544676,-1.0577168523772411
6.929295368174183,1.0714944733890084
5.220554133325397,-0.3663642840163372
